troop_id,troop_name,level,upgrade_depth,line_status,culture,default_group,has_bow,has_crossbow,has_ranged,has_shield,has_horse,has_throwing,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,armor_total,effective_armor,ranged_damage,throw_damage,ranged_item,crafted_melee_item,crafted_melee_template,direct_throw_item,crafted_throw_item,primary_category,score_status,evidence_basis,empirical
rider_of_himring,[Rivendell] Rider of Himring,46.0,6.0,main_or_minor_line,rivendell,HorseArcher,True,False,True,False,True,False,100.0,67.06371603715087,76.62473415497853,,70.14345672363905,99.31472081218274,75.72463768115942,0.0,342.3333333333333,76.36111111111111,120.0,0.0,highelf_longbowc|highelf_longbowd,wm_rivendell_sword_a01_silver|wm_rivendell_sword_a02_silver,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
imladris_horse_archer,[Rivendell] Imladris Horse Archer,41.0,5.0,main_or_minor_line,rivendell,HorseArcher,True,False,True,False,True,False,99.12431506082699,61.06095152721209,100.0,,61.7577028118629,99.31472081218274,100.0,0.0,280.42857142857144,63.535714285714285,120.0,0.0,highelf_longbowc|highelf_longbowd,he_sword,TwoHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
imladris_marchwarden,[Rivendell] Imladris Marchwarden,41.0,5.0,main_or_minor_line,rivendell,Ranged,True,False,True,False,False,False,76.50416136793929,,92.5734085434592,,43.965409470323486,99.31472081218274,100.0,0.0,306.5,65.3125,120.0,0.0,highelf_longbowc|highelf_longbowd,he_sword,TwoHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
imladris_marksman,[Rivendell] Imladris Marksman,36.0,4.0,main_or_minor_line,rivendell,Ranged,True,False,True,False,False,False,76.29484640075346,,83.81074521765544,,44.10284520008718,99.31472081218274,100.0,0.0,315.0,65.51666666666667,120.0,0.0,highelf_longbowc|highelf_longbowd,he_sword,TwoHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
imladris_archer,[Rivendell] Imladris Archer,31.0,3.0,main_or_minor_line,rivendell,Ranged,True,False,True,False,False,False,72.9664554423298,,70.77564815919959,,42.07216217255837,99.31472081218274,100.0,0.0,244.0,62.50000000000001,120.0,0.0,highelf_longbowc|highelf_longbowd,he_sword,TwoHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
mirkwood_thingolheir,[Mirkwood] Thingol's Heirs,51.0,4.0,main_or_minor_line,mirkwood,Ranged,True,False,True,False,False,False,68.36008041556849,,67.73802353804633,,45.00038465976843,91.06598984771574,75.72463768115942,0.0,246.0,66.85,104.0,0.0,wm_mirkwood_bow_a01,mirkwood_sword_a01,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
mirkwood_borderwardens,[Mirkwood] Silvan Borderwarden,46.0,3.0,main_or_minor_line,mirkwood,Ranged,True,False,True,False,False,False,68.36008041556849,,67.73802353804633,,45.00038465976843,91.06598984771574,75.72463768115942,0.0,246.0,66.85,104.0,0.0,wm_mirkwood_bow_a01,mirkwood_sword_a01,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_lg_haven_guard,[Gondor] Lond-Galen Haven Guard,41.0,5.0,main_or_minor_line,gondor,Ranged,True,False,True,True,False,False,68.02571329660137,38.21969620775622,,,41.47690118090548,88.248730964467,0.0,0.0,157.0,48.85,102.0,0.0,wm_ithilien_bow_b,,,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
mirkwood_sentinels,[Mirkwood] Silvan Sentinels,41.0,2.0,main_or_minor_line,mirkwood,Ranged,True,False,True,False,False,False,67.82377738169504,,67.46369396352472,,42.84628995653344,91.06598984771574,75.72463768115942,0.0,230.0,63.65,104.0,0.0,wm_mirkwood_bow_a01,mirkwood_sword_a01,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_ithilien_ranger,[Gondor] Ithilien Ranger,51.0,,special_or_unlinked,gondor,Ranged,True,False,True,False,False,False,66.83846416948664,,64.56608783263998,,17.510433896218792,91.8527918781726,75.72463768115942,0.0,93.25,26.012500000000003,107.0,0.0,wm_ithilien_bow|wm_ithilien_bow_b|wm_ithilien_bow_c,wm_gondor_sword_a10,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_mt_sharpshooter,[Gondor] Citadel Guard Sharpshooter,41.0,4.0,main_or_minor_line,gondor,Ranged,True,False,True,False,False,False,64.71949918446602,,59.154608351231296,,33.018232873023805,88.248730964467,75.72463768115942,0.0,159.0,49.050000000000004,102.0,0.0,wm_ithilien_bow_b,wm_gondor_sword_a10,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_brv_shadowbow,[Gondor] Blackroot Vale Shadowbow,41.0,6.0,main_or_minor_line,gondor,Ranged,True,False,True,False,False,False,64.70792523602334,,59.137462752823694,,32.883601954071615,88.248730964467,75.72463768115942,0.0,157.0,48.85,102.0,0.0,wm_ithilien_bow_b,wm_gondor_sword_a10,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
rohan_wold_kings_own_horse_archer,[Rohan] Éothéod Horse Archer,36.0,7.0,main_or_minor_line,vlandia,HorseArcher,True,False,True,True,True,False,63.37422377630286,72.26237338028642,69.00187503588916,,63.85063661191674,59.46700507614213,81.95652173913044,0.0,165.0,49.949999999999996,58.0,0.0,steppe_war_bow,eastern_spear_4_t4,TwoHandedPolearm,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_lg_pavise_guard,[Gondor] Lond-Galen Pavise Guard,36.0,4.0,main_or_minor_line,gondor,Ranged,True,False,True,True,False,False,62.88857034587655,38.21969620775622,,,41.47690118090548,84.9238578680203,0.0,0.0,157.0,48.85,96.0,0.0,wm_ithilien_bow,,,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
dragon_wrath_obsidian_warbow,[Rhûn] Dragon-Wrath Obsidian Warbow,46.0,5.0,main_or_minor_line,khuzait,Ranged,True,False,True,False,False,False,62.39210323217509,,57.91025864039716,,41.2307189291072,82.94416243654821,70.10869565217392,0.0,236.5,61.25,95.0,0.0,sm_rh_drag_longbow_a,sm_rh_drag_1h_mace_b,Mace,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
kharaghul_karash_keshig,[Rhûn] Kharaghûl Karash Keshig,36.0,6.0,main_or_minor_line,khuzait,HorseArcher,True,False,True,False,True,False,62.25886578660053,48.813153155432595,61.935475054548284,,50.995499480709306,62.131979695431475,75.72463768115942,0.0,186.0,48.300000000000004,57.0,0.0,steppe_war_bow,sm_rh_loke_1h_sword_a,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
black_sun_chosen_marksman,[Rhûn] Black Sun Chosen Marksman,41.0,7.0,main_or_minor_line,khuzait,Ranged,True,False,True,False,False,False,61.13770207421153,,50.8439628622132,,31.16705773743124,82.94416243654821,70.10869565217392,0.0,176.0,46.300000000000004,95.0,0.0,sm_rh_drag_longbow_a,sm_rh_drag_1h_mace_a,Mace,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
imladris_bowman,[Rivendell] Imladris Bowman,26.0,2.0,main_or_minor_line,rivendell,Ranged,True,False,True,False,False,False,60.83459479138786,,42.48811449391504,,34.66746163018809,99.31472081218274,75.72463768115942,0.0,210.0,51.5,120.0,0.0,highelf_longbowc|highelf_longbowd,wm_rivendell_sword_a01|wm_rivendell_sword_a02,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
dragon_wrath_ash_marksman,[Rhûn] Dragon-Wrath Ash Marksman,41.0,4.0,main_or_minor_line,khuzait,Ranged,True,False,True,False,False,False,60.75286828849251,,50.27387171516043,,26.404488979497636,82.94416243654821,70.10869565217392,0.0,161.0,39.22500000000001,95.0,0.0,sm_rh_drag_longbow_a,sm_rh_drag_1h_mace_a,Mace,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
loke_rim_gilded_marksman,[Rhûn] Loke-Rim Gilded Marksman,36.0,5.0,main_or_minor_line,khuzait,Ranged,True,False,True,False,False,False,60.58894318834246,,49.203697508465936,,38.40346963111128,88.07106598984771,75.72463768115942,0.0,215.5,57.05,108.0,0.0,sm_rh_loke_longbow_a,sm_rh_loke_1h_sword_a,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
dg_khamul_shadow_bowman,[Dol Guldur] Khamûl's Shadowbow,46.0,6.0,main_or_minor_line,dolguldur,Ranged,True,False,True,False,False,False,60.12531715069675,,63.430474840510044,,29.439294277544835,83.19796954314721,73.33333333333331,0.0,165.0,43.73333333333333,97.0,0.0,sm_dg_khml_longbow_a,sm_dg_khml_2h_axe_a|sm_dg_khml_2h_axe_b,TwoHandedAxe,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_brv_ranger,[Gondor] Blackroot Vale Ranger,36.0,5.0,main_or_minor_line,gondor,Ranged,True,False,True,False,False,False,59.570782285298534,,51.4663139174558,,32.883601954071615,84.9238578680203,75.72463768115942,0.0,157.0,48.85,96.0,0.0,wm_ithilien_bow,wm_gondor_sword_a09,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_met_composite_archer,[Gondor] Methir Composite Archer,36.0,4.0,main_or_minor_line,gondor,Ranged,True,False,True,False,False,False,59.570782285298534,,51.4663139174558,,32.883601954071615,84.9238578680203,75.72463768115942,0.0,157.0,48.85,96.0,0.0,wm_ithilien_bow,wm_gondor_sword_a07,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_brv_shadowhunter,[Gondor] Blackroot Vale Shadowhunter,36.0,5.0,main_or_minor_line,gondor,Ranged,True,False,True,False,False,False,59.570782285298534,,51.4663139174558,,32.883601954071615,84.9238578680203,75.72463768115942,0.0,157.0,48.85,96.0,0.0,wm_ithilien_bow,wm_gondor_sword_a09,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
gondor_mt_longbowman,[Gondor] Citadel Guard Longbowman,36.0,3.0,main_or_minor_line,gondor,Ranged,True,False,True,False,False,False,59.55920833685585,,51.4491683190482,,32.74897103511944,84.9238578680203,75.72463768115942,0.0,151.0,48.650000000000006,96.0,0.0,wm_ithilien_bow,wm_gondor_sword_a08,OneHandedSword,,,Ranged Troops,role_scores_v1_conservative_not_final,xml_structural,false
